00/05-04-039-11 W5M/00 Well
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
01/02/2016 20:48:14,-6.744030835516,21.20778656,0,1717.33947754
01/02/2016 20:53:14,-6.691771755536,21.71864891,0,1760.55444336
01/02/2016 20:58:14,-6.761864096364,22.20604324,0,1804.390625
01/02/2016 20:59:59,-6.7483586266,22.51043892,0,1832.02453613
01/02/2016 21:03:14,-6.801883846882,22.73752022,0,1850.47338867
01/02/2016 21:08:14,-6.827548233922,23.05215263,0,1881.23828125
01/02/2016 21:13:14,-6.823080555372,23.52003288,0,1918.7064209
01/02/2016 21:18:14,-6.878608244034,23.92072678,0,1959.28417969
01/02/2016 21:23:14,-6.853673956242,24.29650307,0,1999.64355469
01/02/2016 21:28:14,-6.919605719932,24.66178131,0,2037.62402344
01/02/2016 21:33:14,-6.864173392648,24.99275208,0,2074.43579102
01/02/2016 21:38:14,-6.940105442438,25.31357956,0,2114.59179688
01/02/2016 21:43:14,-6.871227442158,25.61059761,0,2151.17480469
01/02/2016 21:48:14,-6.950631200674,25.88027573,0,2184.79882813
01/02/2016 21:53:14,-6.923839596334,26.15624619,0,2225.71337891
01/02/2016 21:58:14,-6.947468964334,26.39629364,0,2261.64477539
01/02/2016 21:59:59,-6.9153033264,26.56863594,0,2282.10498047
01/02/2016 22:03:14,-6.87487400017,26.66504478,0,2302.61499023
01/02/2016 22:08:14,-6.9569882642,26.83078575,0,2338.94360352
01/02/2016 22:13:14,-7.032469507442,27.08153152,0,2380.36206055
01/02/2016 22:18:14,-6.949461346028,27.23858643,0,2412.11865234
01/02/2016 22:23:14,-7.004540639302,27.40486717,0,2441.49023438
01/02/2016 22:28:14,-7.042650871658,27.57442474,0,2469.76049805
01/02/2016 22:33:14,-7.100966624814,27.74104118,0,2500.09228516
01/02/2016 22:38:14,-7.094907540478,27.89681816,0,2530.12866211
01/02/2016 22:43:14,-7.113234285406,28.03158379,0,2559.84155273
01/02/2016 22:48:14,-7.128887857614,28.16015244,0,2588.76293945
01/02/2016 22:53:14,-7.132684349592,28.3013649,0,2617.33447266
01/02/2016 22:58:14,-7.134558423702,28.41396904,0,2645.8293457
01/02/2016 22:59:59,-7.145194854182,28.48381805,0,2665.72143555
01/02/2016 23:03:14,-7.164905564764,28.56703758,0,2678.07617188
01/02/2016 23:08:14,-7.151424487902,28.60452461,0,2700.89599609
01/02/2016 23:13:14,-7.158873766722,28.76156807,0,2727.08203125
01/02/2016 23:18:14,-7.167054591486,28.87284851,0,2753.33813477
01/02/2016 23:23:14,-7.163926834734,28.98804474,0,2779.11328125
01/02/2016 23:28:14,951.14784989781,9.03954506,73.13052529504,1397.33764648
01/02/2016 23:33:14,875.701725361954,3.96393037,68.87236205749,1294.12023926
01/02/2016 23:38:14,695.005820336882,3.26607466,61.11200430142,1254.59387207
01/02/2016 23:43:14,566.072016958738,3.16965699,54.1926173444,1194.22070313
01/02/2016 23:48:14,483.802194851666,3.1826148,49.24808421322,1143.27905273
01/02/2016 23:53:14,435.92443527492,3.22146773,46.14099612363,1107.33459473
01/02/2016 23:58:14,392.814593498814,3.25553274,43.15503401073,1069.3536377
01/02/2016 23:59:59,352.525056399672,3.32727313,40.38931497166,1038.65527344
01/03/2016 00:03:14,320.887595320402,3.36602616,38.0903662873,1010.63067627
01/03/2016 00:08:14,278.075334491036,3.42960501,34.91756877894,974.11120605
01/03/2016 00:13:14,241.127895899906,3.56705856,31.98488250548,938.58392334
01/03/2016 00:18:14,139.580110170434,3.64938617,23.4640502641,862.18133545
01/03/2016 00:23:14,125.920941775768,3.80711055,21.89949068624,826.56268311
01/03/2016 00:28:14,123.304606968774,3.80489898,21.4336723077,806.94824219
01/03/2016 00:33:14,116.678042182232,3.8035121,20.62538065734,787.22650146
01/03/2016 00:38:14,112.576102044272,3.81324553,20.12308398725,776.48828125
01/03/2016 00:43:14,117.520327239736,3.80318904,20.49315883479,770.51702881
01/03/2016 00:48:14,112.430691776106,3.80428481,19.97251862829,764.32507324
01/03/2016 00:53:14,108.872712227538,3.81828451,19.62964799721,762.80865479
01/03/2016 00:58:14,106.653348753458,3.8121736,19.38605098982,757.90716553
01/03/2016 00:59:59,104.488904109954,3.81121492,19.17630228404,756.55621338
01/03/2016 01:03:14,103.092303254206,3.84590459,19.02552024026,755.53948975
01/03/2016 01:08:14,104.080435441882,3.79519844,19.1144091855,754.48858643
01/03/2016 01:13:14,103.891120803322,3.84767771,19.08468108451,754.17272949
01/03/2016 01:18:14,101.423952048054,3.85424304,18.82263221784,752.07019043
01/03/2016 01:23:14,99.703295748952,3.86616206,18.62341652137,747.27844238
01/03/2016 01:28:14,98.798664644166,3.87622118,18.47763238314,742.48101807
01/03/2016 01:33:14,97.766758369108,3.90454626,18.357935921,740.6796875
01/03/2016 01:38:14,96.100292730262,3.9214592,18.18102544834,738.60809326
01/03/2016 01:43:14,94.027198017866,3.93155026,17.97894334906,738.38079834
01/03/2016 01:48:14,92.857538675826,3.94477463,17.84543700673,736.64648438
01/03/2016 01:53:14,90.376711141204,3.9484601,17.55074571455,731.32312012
01/03/2016 01:58:14,86.508104984344,3.96741271,17.09961790731,725.35131836
01/03/2016 01:59:59,82.420950360806,3.97052908,16.65642284162,722.37408447
01/03/2016 02:03:14,81.21283639239,4.03634596,16.51391656201,720.51971436
01/03/2016 02:08:14,79.808846577008,4.00109577,16.37305231323,720.32952881
01/03/2016 02:13:14,77.16623659596,4.06569195,16.09550744811,720.86523438
01/03/2016 02:18:14,75.84966467233,4.07140541,15.91564573595,717.60919189
01/03/2016 02:23:14,74.640362604824,4.07058811,15.75983685883,714.105896
01/03/2016 02:28:14,69.725463223232,4.08958435,15.10382470418,713.21807861
01/03/2016 02:33:14,-5.814958364414,6.1733923,0,1050.45349121
01/03/2016 02:38:14,-5.871299015856,7.75482416,0,1103.88830566
01/03/2016 02:43:14,-6.047666729866,9.20325184,0,1154.61865234
01/03/2016 02:48:14,-6.084939566354,10.45730305,0,1204.06665039
01/03/2016 02:53:14,-6.103940793106,11.57977104,0,1252.94250488
01/03/2016 02:58:14,-6.110679181586,12.57512856,0,1300.81335449
01/03/2016 02:59:59,-6.008459982314,13.19521427,0,1333.37255859
01/03/2016 03:03:14,-6.106058675678,13.62226963,0,1358.09887695
01/03/2016 03:08:14,-6.156805877966,14.25454044,0,1395.09777832
01/03/2016 03:13:14,-6.247343810758,15.05786991,0,1438.18652344
01/03/2016 03:18:14,-6.249282544142,15.77661419,0,1481.76367188
01/03/2016 03:23:14,-6.274186210202,16.43823624,0,1525.2442627
01/03/2016 03:28:14,-6.32769800836,17.05653381,0,1566.62890625
01/03/2016 03:33:14,-6.290264226942,17.65620422,0,1609.57446289
01/03/2016 03:38:14,-6.381021093062,18.21855736,0,1653.44885254
01/03/2016 03:43:14,-6.319998652062,18.74593735,0,1696.24707031
01/03/2016 03:48:14,-6.334212681378,19.26135826,0,1737.74658203
01/03/2016 03:53:14,-6.421169679896,19.75348473,0,1780.01000977
01/03/2016 03:58:14,-6.396926189444,20.20710754,0,1823.10449219
01/03/2016 03:59:59,-6.348090876292,20.51377296,0,1850.50756836
01/03/2016 04:03:14,-6.388163792888,20.7104454,0,1870.66723633
01/03/2016 04:08:14,-6.472895129982,21.00258446,0,1902.69604492
01/03/2016 04:13:14,-6.444854625134,21.42744064,0,1941.52832031
01/03/2016 04:18:14,-6.523787484102,21.79570007,0,1981.38171387
01/03/2016 04:23:14,-6.493294708976,22.14145851,0,2021.45275879
01/03/2016 04:28:14,-6.501916695648,22.44735527,0,2056.96118164
01/03/2016 04:33:14,-6.466952906534,22.7483139,0,2097.04956055
01/03/2016 04:38:14,-6.541909601918,23.06654739,0,2137.8984375
01/03/2016 04:43:14,-6.57950006855,23.35855293,0,2179.7890625
01/03/2016 04:48:14,-6.576545272342,23.59830475,0,2218.94213867
01/03/2016 04:53:14,-6.629598628612,23.81306076,0,2250.13964844
01/03/2016 04:58:14,-6.582763854912,24.03733635,0,2282.51879883
01/03/2016 04:59:59,-6.561149895184,24.18384171,0,2304.43041992
01/03/2016 05:03:14,-6.62414028479,24.30922699,0,2319.88305664
01/03/2016 05:08:14,-6.679723510504,24.4314003,0,2346.72680664
01/03/2016 05:13:14,-6.601071873164,24.67602348,0,2379.77026367
01/03/2016 05:18:14,-6.663139150164,24.85181999,0,2412.06518555
01/03/2016 05:23:14,-6.68742720689,25.05966377,0,2442.85913086
01/03/2016 05:28:14,-6.622744303522,25.23694801,0,2474.16870117
01/03/2016 05:33:14,-6.68619028181,25.37275505,0,2504.90307617
01/03/2016 05:38:14,-6.73131433749,25.50876808,0,2534.609375
01/03/2016 05:43:14,-6.77666403756,25.61686134,0,2564.01049805
01/03/2016 05:48:14,-6.795516254624,25.75642204,0,2592.87402344
