00/07-11-041-08 W5M/02
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
03/13/2016 06:29:59,16.71635788769,8.28377247,6.88449748802,187.22946167
03/13/2016 06:34:59,16.726816575492,8.27211094,6.86600572012,185.65206909
03/13/2016 06:39:59,17.269606345774,8.24782562,6.95642498643,184.11135864
03/13/2016 06:41:56,17.954257558562,8.23096466,7.04997875024,180.46336365
03/13/2016 06:46:56,18.172167951932,8.18993473,7.06997090319,178.83560181
03/13/2016 06:51:56,18.30237493202,8.16674232,7.08366101327,178.16862488
03/13/2016 06:56:56,18.947308713568,8.13572884,7.16152941329,174.8737793
03/13/2016 06:59:59,19.327608964754,8.10667324,7.20803031672,172.85273743
03/13/2016 07:04:59,18.697702175302,8.09892654,7.12309197654,175.41403198
03/13/2016 07:09:59,18.845513476596,8.06548786,7.16735892807,176.5912323
03/13/2016 07:14:59,18.291916244218,8.04747963,7.10244928446,179.58261108
03/13/2016 07:19:59,17.912449531044,8.04743862,7.05494411099,181.49682617
03/13/2016 07:24:59,15.924134017268,8.08882999,6.76438219175,190.70106506
03/13/2016 07:29:59,15.218191739262,8.08609772,6.65281575459,193.97923279
03/13/2016 07:34:59,14.576220429448,8.07560539,6.56214715823,198.85813904
03/13/2016 07:39:59,14.770921599448,8.05432796,6.61779917952,199.47175598
03/13/2016 07:41:56,14.768020411364,8.04805946,6.60630163786,198.33482361
03/13/2016 07:46:56,13.37873376929,8.05422211,6.35998260487,205.10769653
03/13/2016 07:51:56,12.332544947786,8.03985119,6.16252161599,210.78697205
03/13/2016 07:56:56,12.651874999772,7.99897289,6.24101932652,210.36010742
03/13/2016 07:59:59,13.184013470754,7.98720932,6.35321794741,208.87478638
03/13/2016 08:04:59,13.625029101714,7.97508192,6.43714066032,206.73510742
03/13/2016 08:09:59,12.770229239718,7.98731422,6.25076923656,209.1595459
03/13/2016 08:14:59,11.600805588568,7.97738457,6.02897664019,215.62585449
03/13/2016 08:19:59,11.820606291192,7.96623325,6.08584687137,215.88931274
03/13/2016 08:24:59,12.694405451012,7.95786095,6.25374660992,210.28005981
03/13/2016 08:29:59,12.410809031342,7.94316816,6.19308288644,211.13713074
03/13/2016 08:34:59,13.242426514216,7.89786386,6.36304288878,208.11907959
03/13/2016 08:39:59,13.271883575564,7.88899183,6.3629676019,207.55548096
03/13/2016 08:41:56,14.752824838998,7.84001112,6.62866137594,200.30154419
03/13/2016 08:46:56,15.76412027726,7.86175346,6.78077197828,194.47613525
03/13/2016 08:51:56,16.632166931738,7.87611198,6.90001613439,189.26707458
03/13/2016 08:56:56,17.825121736304,7.872756,7.07559118127,184.09802246
03/13/2016 08:59:59,18.609236152298,7.8781085,7.17012594626,179.67008972
03/13/2016 09:04:59,18.823551707038,7.90340376,7.17389596921,176.91471863
03/13/2016 09:09:59,18.90808946817,7.89716101,7.1798399787,176.1443634
03/13/2016 09:14:59,19.630242979506,7.89654016,7.25815522769,172.02914429
03/13/2016 09:19:59,19.750863147248,7.89289379,7.24923872773,169.76142883
03/13/2016 09:24:59,20.05101949417,7.87494087,7.27365784885,167.62043762
03/13/2016 09:29:59,19.085707529384,7.94247627,7.15236106941,171.74900818
03/13/2016 09:34:59,17.979383011156,7.99753523,7.01560346941,177.42828369
03/13/2016 09:39:59,16.055561647106,8.05790901,6.75822534751,187.98313904
03/13/2016 09:41:56,15.360216055626,8.10432911,6.6717346358,193.21281433
03/13/2016 09:46:56,14.439215665972,8.17032242,6.51411994762,197.75097656
03/13/2016 09:51:56,13.549379680062,8.25878143,6.37884549741,203.50361633
03/13/2016 09:56:56,14.11134504415,8.31095886,6.48625908977,201.05249023
03/13/2016 09:59:59,14.477025507978,8.34359455,6.54203651931,199.21459961
03/13/2016 10:04:59,14.85023096105,8.40246677,6.59730579586,196.85722351
03/13/2016 10:09:59,14.600449091266,8.49870682,6.56939510699,199.03489685
03/13/2016 10:14:59,14.332191065006,8.58554173,6.51618014586,199.78523254
03/13/2016 10:19:59,13.217849078104,8.67295265,6.31294014558,205.414505
03/13/2016 10:24:59,12.71218506355,8.74231243,6.23902459082,209.47970581
03/13/2016 10:29:59,12.519576458942,8.82583332,6.19627728247,210.10665894
03/13/2016 10:34:59,13.17392361006,8.90816593,6.33325380939,208.01570129
03/13/2016 10:39:59,14.058878041806,8.99559975,6.49036766818,203.76040649
03/13/2016 10:41:56,15.25295094145,9.07572842,6.71191315441,199.26687622
03/13/2016 10:46:56,14.617531235588,9.18270397,6.58159604771,200.58227539
03/13/2016 10:51:56,14.826176666286,9.26730537,6.61419936517,199.38505554
03/13/2016 10:56:56,14.228129900238,9.39190388,6.51068350056,202.3964386
03/13/2016 10:59:59,14.013541281628,9.54029274,6.48152817497,203.90527344
03/13/2016 11:04:59,14.377684952444,9.80434799,6.53981627443,202.35975647
03/13/2016 11:09:59,12.845355520022,10.20531654,6.25688004352,209.84320068
03/13/2016 11:14:59,13.695972260534,10.47982025,6.42811819302,207.43876648
03/13/2016 11:19:59,13.395467139318,10.75257969,6.37643280022,209.10620117
03/13/2016 11:24:59,14.351364729884,10.97575569,6.54341958069,204.17393494
03/13/2016 11:29:59,15.094434732732,11.14722919,6.65248493304,199.73188782
03/13/2016 11:34:59,14.722115501518,11.27682304,6.59412969912,202.11964417
03/13/2016 11:39:59,15.160670704442,11.43661404,6.67376024668,200.41886902
03/13/2016 11:41:56,15.194848375024,11.6016531,6.6716844484,199.57472229
03/13/2016 11:46:56,15.220457667058,11.72525597,6.66848853152,199.39506531
03/13/2016 11:51:56,15.396508233156,11.83589935,6.70359237217,198.99154663
03/13/2016 11:56:56,14.705905272838,11.95562553,6.60637212455,204.00384521
03/13/2016 11:59:59,15.123103264388,12.05094051,6.67499971815,201.65834045
03/13/2016 12:04:59,15.652216010872,12.1195631,6.74341156457,197.97441101
03/13/2016 12:09:59,16.090423403966,12.21441078,6.80886875471,195.66334534
03/13/2016 12:14:59,15.088507860336,12.29238033,6.6566675348,201.37263489
03/13/2016 12:19:59,14.88788082259,12.34990025,6.64597057178,204.16392517
03/13/2016 12:24:59,15.296455822818,12.41137123,6.7084526044,201.6927948
03/13/2016 12:29:59,15.739891615442,12.46657944,6.77610180226,199.30168152
03/13/2016 12:34:59,15.612648031366,12.41665936,6.75261443037,199.60848999
03/13/2016 12:39:59,15.810311632914,12.29226589,6.79376963288,199.33836365
03/13/2016 12:41:56,15.680672802494,12.32913589,6.76880229072,199.63456726
03/13/2016 12:46:56,15.437470265002,12.27108288,6.73292385575,201.01248169
03/13/2016 12:51:56,15.899556621342,12.1600666,6.80738864842,198.74475098
03/13/2016 12:56:56,16.53664730127,12.14604759,6.91062123929,196.20692444
