00/05-04-039-11 W5M/00 Well,,,,
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
1/11/2016 0:43,-6.847805997,28.59625816,0,2462.495605
1/11/2016 0:48,-6.892541052,28.80929375,0,2483.732178
1/11/2016 0:53,-6.920958582,29.02338982,0,2505.540283
1/11/2016 0:58,-6.938757845,29.23358536,0,2527.683594
1/11/2016 0:59,-6.955003076,29.39290047,0,2544.171631
1/11/2016 1:03,-6.950927251,29.46738815,0,2556.258789
1/11/2016 1:08,-6.939521942,29.60266685,0,2575.482666
1/11/2016 1:13,-6.973762825,29.83982658,0,2597.442871
1/11/2016 1:18,-6.974358783,30.02097702,0,2618.616211
1/11/2016 1:23,-6.983128815,30.2006588,0,2639.643311
1/11/2016 1:28,-6.995219698,30.37911987,0,2659.743896
1/11/2016 1:33,-7.019187753,30.53949547,0,2679.461426
1/11/2016 1:38,-7.017950828,30.71835709,0,2699.156006
1/11/2016 1:43,-7.020015545,30.88339233,0,2718.429199
1/11/2016 1:48,950.9680014,11.48377323,72.85524384,1402.037231
1/11/2016 1:53,936.806324,5.20358944,70.26162195,1274.963745
1/11/2016 1:58,753.9629673,4.01235151,62.6407644,1228.97876
1/11/2016 1:59,641.4344411,3.92726469,57.00602668,1181.006226
1/11/2016 2:03,591.6499375,3.928931,54.21577438,1151.787598
1/11/2016 2:08,497.6703077,3.9011209,48.82025429,1098.727539
1/11/2016 2:13,399.9515697,4.10237598,42.59671755,1028.213013
1/11/2016 2:18,339.5161144,4.24836969,38.4329822,977.8409424
1/11/2016 2:23,303.2848507,4.29122114,35.75492837,941.7085571
1/11/2016 2:28,274.6700162,4.32198191,33.5970351,914.0490112
1/11/2016 2:33,246.6958423,4.43687201,31.45841423,888.3635254
1/11/2016 2:38,199.8467084,4.51519156,27.79107308,852.168457
1/11/2016 2:43,163.8168469,4.71703196,24.74750675,816.4473877
1/11/2016 2:48,153.0780864,4.79061031,23.64691785,795.8668213
1/11/2016 2:53,137.967038,4.83181143,22.18008261,773.6380615
1/11/2016 2:58,131.7995761,4.89987993,21.49218303,758.819519
1/11/2016 2:59,135.0589859,4.92064667,21.72111361,757.1729126
1/11/2016 3:03,135.5102322,4.90975428,21.7566058,756.8312988
1/11/2016 3:08,126.1993529,4.89917946,20.87797428,747.0911255
1/11/2016 3:13,114.3985018,5.01463079,19.71470455,732.4857788
1/11/2016 3:18,116.1596823,5.05559206,19.76944517,724.7642822
1/11/2016 3:23,115.6418666,5.09606028,19.68281714,721.3016968
1/11/2016 3:28,113.6512459,5.13058233,19.49365708,720.128418
